player,team,salary_23_24,salary_24_25,guaranteed,player_id,salary_23_24_log,salary_24_25_log,salary_23_24_log_zscores,raptor_total,nba_id,DPM,raptor_zscore,darko_zscore,raptor_zscore_standardized,darko_zscore_standardized,raptor_plus_darko,salary_23_24_log_zscores_transformed,raptor_plus_darko_transformed,DARYL_SCORE,statmuse_player_names,id
Tim Hardaway Jr.,DAL,17897728.0,16193183.0,34090911.0,hardati02,16.700184335380722,16.60010090917127,0.8640365776923904,2.737440449,203501,0.43,1.2177257204208989,0.4893216902555045,1.2214553638262189,0.4908203819432437,1.7122757457694626,2.323611233938306,7.212275745769462,16.7585249451307,tim-hardaway-jr.,90
Tyus Jones,WAS,14000000.0,,14000000.0,jonesty01,16.454567887579532,,0.5434739299059597,-0.004453574633,1626145,0.07,0.0235583635626714,0.1872245178965691,0.023630517984499,0.1877979480843175,0.2114284660688166,2.926269011776796,5.711428466068817,16.71317613323706,tyus-jones,91
Daniel Gafford,WAS,12402000.0,13394160.0,40182480.0,gaffoda01,16.33336830789196,16.41032934902809,0.3852921040426562,0.01974381324,1629655,-0.59,0.0340969658828613,-0.3666202980948123,0.0342013978758905,-0.3677431806570472,-0.3335417827811566,3.223650844399806,5.166458217218843,16.654857394493842,daniel-gafford,92
OG Anunoby,TOR,18642857.0,19928571.0,18642857.0,anunoog01,16.740973628008874,16.807664988665003,0.9172721153091524,1.406786187,1628384,1.45,0.6381906000812644,1.3452636786058214,0.6401452466186699,1.3493839445435347,1.9895291911622048,2.2235284232187933,7.489529191162204,16.65318103307602,og-anunoby,93
Dennis Schroder,TOR,12405000.0,13025250.0,25430250.0,schrode01,16.33361017510804,16.38240033927747,0.3856077734365148,-0.856508658,203471,-0.26,-0.3475341578958377,-0.0896978900991216,-0.348598583536508,-0.0899726162863648,-0.4385711998228728,3.223057385939352,5.061428800177128,16.313275477817044,dennis-schroder,94
Gabe Vincent,LAL,10500000.0,11000000.0,33000000.0,vincega01,16.166885815127753,16.213405830762646,0.1680099587777868,-0.5044639371,1629216,-1.13,-0.1942093720983121,-0.8197660566332153,-0.1948041954577526,-0.8222768314454365,-1.0170810269031891,3.6321412774977606,4.482918973096811,16.2825950458628,gabe-vincent,95
Jalen Green,HOU,9891480.0,12483048.0,9891480.0,greenja05,16.107184338510212,16.339882121855307,0.0900914659707845,-1.434514933,1630224,-0.87,-0.5992711760719303,-0.6015847654850954,-0.6011066204190059,-0.6034272958806565,-1.2045339162996624,3.778628043974925,4.295466083700338,16.23096860581324,jalen-green,96
Kevin Huerter,SAC,15669643.0,16830357.0,50491071.0,huertke01,16.567235831685956,16.638694778063225,0.6905208186902281,0.1039745805,1628989,0.5,0.0707816925127181,0.5480628071030753,0.0709984822776631,0.5497414107491462,0.6207398930268093,2.6498208608623712,6.120739893026809,16.218864252454956,kevin-huerter,97
Jakob Poeltl,TOR,19500000.0,19500000.0,58500000.0,poeltja01,16.785925023533974,16.785925023533974,0.975939759517104,0.7600852902,1627751,1.97,0.3565352574775238,1.7816262609020614,0.3576272516347594,1.787083015673095,2.1447102673078544,2.113233252107844,7.644710267307854,16.1550559396052,jakob-poeltl,98
Marcus Smart,MEM,18833713.0,20210284.0,60630852.0,smartma01,16.7511590665374,16.821702141730352,0.930565488667493,1.414600051,203935,1.26,0.6415937444914068,1.1858235043052725,0.6435588141601413,1.1894554377846571,1.8330142519447985,2.198536881305113,7.333014251944798,16.121902284036665,marcus-smart,99
Josh Giddey,OKC,6587040.0,8352367.0,6587040.0,giddejo01,15.700614640171567,15.938055529710036,-0.4405369189599352,-2.465544919,1630581,-1.43,-1.048312000630069,-1.0715137002656616,-1.051522764658701,-1.0747955263278752,-2.1263182909865765,4.776209407644678,3.3736817090134235,16.113410316988688,josh-giddey,100
Aaron Gordon,DEN,22266182.0,23841455.0,46107637.0,gordoaa01,16.918579583134807,16.986936430178247,1.1490718817640904,2.651535846,203932,2.57,1.180311994061577,2.2851215481669533,1.1839270469187593,2.292120405437972,3.476047452356731,1.78774486228351,8.976047452356731,16.046882716563736,aaron-gordon,101
Jarrett Allen,CLE,20000000.0,20000000.0,60000000.0,allenja01,16.811242831518264,16.811242831518264,1.00898291943676,1.215260833,1628386,1.91,0.5547762435138024,1.7312767321755722,0.5564754090347,1.7365792766966073,2.2930546857313074,2.051112111458891,7.793054685731308,15.984428851164946,jarrett-allen,102
Dorian Finney-Smith,BRK,13932008.0,14924167.0,28856175.0,finnedo01,16.449699484685492,16.51849240329006,0.5371200063956425,-0.7680603322,1627827,0.11,-0.3090125729882007,0.2207908703808953,-0.3099590149378772,0.221467107401976,-0.0884919075359011,2.938214387976192,5.411508092464099,15.900170937927612,dorian-finney-smith,103
Clint Capela,ATL,20616000.0,22265280.0,42881280.0,capelca01,16.841578031314338,16.918539072450468,1.0485744535331698,2.937828737,203991,1.19,1.305000119126228,1.1270823874577014,1.3089970660631447,1.1305344089787548,2.4395314750419,1.9766800273576408,7.9395314750419,15.693913293292672,clint-capela,104
Luguentz Dort,OKC,15277778.0,16500000.0,49500000.0,dortlu01,16.541909912280136,16.61887093887081,0.6574670722696029,1.693777776,1629652,-0.82,0.7631830266020294,-0.5596268248796877,0.7655204992319371,-0.5613408467335834,0.2041796524983536,2.711961904133146,5.704179652498354,15.469517911906989,luguentz-dort,105
Harrison Barnes,SAC,17000000.0,18000000.0,54000000.0,barneha02,16.64872390202049,16.70588231586044,0.7968737597220472,1.019708957,203084,0.01,0.4696082301337036,0.1368749891700799,0.4710465435479893,0.1372942091078298,0.6083407526558192,2.449877331722551,6.10834075265582,14.964685544368558,harrison-barnes,106
Ayo Dosunmu,CHI,6481482.0,7000000.0,21000000.0,dosunay01,15.684459745883457,15.761420707019589,-0.4616212385731677,-2.565707602,1630245,-1.72,-1.0919354978852454,-1.314869755777026,-1.0952798717129697,-1.318896931380899,-2.4141768030938686,4.815847928517556,3.0858231969061314,14.860855250591817,ayo-dosunmu,107
Lonnie Walker IV,BRK,2019706.0,,2019706.0,walkelo01,14.518462514230295,,-1.9834051550677647,-4.449166233,1629022,-2.12,-1.9122315398719263,-1.6505332806202877,-1.9180883117479963,-1.6555885245574835,-3.5736768363054803,7.676801691527399,1.92632316369452,14.7880009214785,lonnie-walker-iv,108
Buddy Hield,IND,19279841.0,,19279841.0,hieldbu01,16.774570600224703,,0.96112070308708,1.726239671,1627741,0.42,0.7773210403314573,0.4809301021344229,0.7797018147893432,0.4824030921138291,1.2621049069031725,2.1410930781962896,6.762104906903172,14.478296010207549,buddy-hield,109
Draymond Green,GSW,22321429.0,24107143.0,100000000.0,greendr01,16.92105771672547,16.998018744587526,1.1523061809020485,2.568905943,203110,1.6,1.1443244861519095,1.4711375004220446,1.147829316674704,1.4756432919847542,2.6234726086594584,1.781664379904149,8.123472608659458,14.473301787975592,draymond-green,110
Caris LeVert,CLE,15384616.0,16615384.0,32000000.0,leverca01,16.548878607050774,16.625839571149864,0.6665621604336471,1.324184734,1627747,-1.08,0.6022154828989593,-0.7778081160278077,0.6040599450522259,-0.7801903822983635,-0.1761304372461375,2.6948631383847435,5.323869562753862,14.347099838233886,caris-levert,111
D'Angelo Russell,LAL,17307693.0,18692307.0,36000000.0,russeda01,16.666661642707158,16.743622606806248,0.8202849347524729,0.1206844284,1626156,0.28,0.0780592731661843,0.3634478684392815,0.0782983526637313,0.3645610345020246,0.4428593871657559,2.405864322665351,5.942859387165756,14.297713374198963,d'angelo-russell,112
Georges Niang,CLE,8800000.0,8500000.0,25500000.0,niangge01,15.990262279448435,15.955576721460544,-0.0625076175719542,-3.0633573,1627777,-0.97,-1.3086751017429248,-0.6855006466959108,-1.3126833043956825,-0.6876001941748027,-2.000283498570485,4.065514321035273,3.499716501429515,14.228147556125156,georges-niang,113
Grant Williams,DAL,12405000.0,13025250.0,53341500.0,willigr01,16.33361017510804,16.38240033927747,0.3856077734365148,-1.259457486,1629684,-0.89,-0.5230290284978415,-0.6183679417272585,-0.5246309588292906,-0.6202618755394858,-1.1448928343687763,3.223057385939352,4.355107165631224,14.036760316745111,grant-williams,114
Jeremy Sochan,SAS,5316960.0,5570040.0,5316960.0,sochaje01,15.486412269418867,15.532912793206227,-0.7200999520764964,-1.946187419,1631110,-2.63,-0.8221180749371517,-2.078504274795446,-0.8246360534976472,-2.084870305857629,-2.909506359355276,5.301787909903814,2.590493640644724,13.734247864652913,jeremy-sochan,115
Jalen Brunson,NYK,26346666.0,24960001.0,51306667.0,brunsja01,17.086852297432134,17.032785141529605,1.3686905079931575,4.775733848,1628973,2.65,2.1054563984871053,2.3522542531356057,2.1119049783603234,2.3594587240732885,4.471363702433612,1.3748618449728636,9.971363702433612,13.70924749682332,jalen-brunson,116
Brook Lopez,MIL,25000000.0,23000000.0,48000000.0,lopezbr01,17.034386382832476,16.951004773893423,1.3002154011622964,4.215250819,201572,1.51,1.8613512173473952,1.3956132073323106,1.8670521532612436,1.3998876835200225,3.266939836781266,1.5035950458148828,8.766939836781265,13.181927305541448,brook-lopez,117
Killian Hayes,DET,7413955.0,,7413955.0,hayeski01,15.818874593076336,,-0.2861917031992358,-2.019538461,1630165,-2.2,-0.8540643935012352,-1.7176659855889402,-0.8566802170643932,-1.7229268431928009,-2.579607060257194,4.486040402014563,2.920392939742806,13.10100071744431,killian-hayes,118
Spencer Dinwiddie,BRK,20357143.0,,20357143.0,dinwisp01,16.82894241563521,,1.032083267968141,0.6137634246,203915,0.7,0.2928082155174569,0.7158945695247061,0.2937050268533058,0.7180872073374385,1.0117922341907444,2.007683456219895,6.511792234190745,13.073617538925946,spencer-dinwiddie,119
Dejounte Murray,ATL,18214000.0,25499599.0,100832704.0,murrade01,16.7177010871099,17.05417328451481,0.8868983052566141,-0.3580662875,1627749,0.08,-0.1304493242021324,0.1956161060176506,-0.1308488636497929,0.1962152379137321,0.0653663742639392,2.280631186117565,5.565366374263939,12.692548115316384,dejounte-murray,120
Mikal Bridges,BRK,21700000.0,23300000.0,69900000.0,bridgmi01,16.892822818510687,16.963963918535928,1.1154558241253,1.470868928,1628969,0.54,0.6661003284590243,0.5816291595874015,0.6681404567536455,0.5834105700668046,1.2515510268204502,1.850943050644436,6.75155102682045,12.496736454164616,mikal-bridges,121
Patrick Williams,CHI,9835881.0,,9835881.0,willipa01,16.101547583831046,,0.0827347395746,-2.924402945,1630172,-1.29,-1.2481568054834558,-0.95403146657052,-1.2519796530428944,-0.9569534687160705,-2.2089331217589647,3.792458689599752,3.2910668782410357,12.481235180439144,patrick-williams,122
Max Strus,CLE,14487684.0,15212068.0,62297040.0,strusma01,16.488809467153462,16.537599618175438,0.5881638173743003,-1.914103048,1629622,-0.55,-0.8081444828933707,-0.3330539456104862,-0.8106196632156909,-0.3340740213393887,-1.1446936845550797,2.8422520233363158,4.3553063154449205,12.378878187322758,max-strus,123
Reggie Jackson,DEN,5000000.0,5250000.0,5000000.0,jacksre01,15.424948470398377,15.473738634567807,-0.8003185137135853,-2.871110526,202704,-2.64,-1.2249465476874637,-2.086895862916528,-1.2286983070014357,-2.0932875956870443,-3.32198590268848,5.45259880578154,2.1780140973115203,11.875837065976157,reggie-jackson,124
Jonas Valanciunas,NOP,15435000.0,,15435000.0,valanjo01,16.552148215918397,,0.6708294417383561,-2.200758237,202685,-0.41,-0.932990398318016,-0.2155717119153447,-0.9358479559994872,-0.2162319637275841,-1.1520799197270712,2.6868406495318906,4.347920080272929,11.682168412593269,jonas-valanciunas,125
Mike Conley,MIN,24360000.0,,14320000.0,conlemi01,17.00845300080597,,1.266368833951934,2.338977236,201144,0.8,1.044184453773776,0.7998104507355215,1.0473825759753903,0.8022601056315847,1.849642681606975,1.567226592170364,7.349642681606975,11.518555453564751,mike-conley,126
Myles Turner,IND,20975000.0,19928500.0,40903500.0,turnemy01,16.858841810317543,16.807661425934565,1.0711060175127396,-0.3491661241,1626167,0.52,-0.1265730676760315,0.5648459833452384,-0.1269607349472672,0.5665759904079753,0.4396152554607081,1.9343206870760496,5.9396152554607085,11.489120661910144,myles-turner,127
Andrew Wiggins,GSW,24330357.0,26276786.0,78830358.0,wiggian01,17.007235387894966,17.084196445775913,1.2647796846004746,0.8848024079,203952,1.37,0.4108528603881752,1.278130973637169,0.4121112181904346,1.282045625908218,1.6941568440986527,1.5702141929511078,7.194156844098653,11.296367182920054,andrew-wiggins,128
Jaren Jackson Jr.,MEM,27102202.0,25257798.0,75773395.0,jacksja02,17.115125537161497,17.044645497690123,1.4055909056264668,3.063777972,1628991,1.96,1.3598543417044515,1.7732346727809798,1.3640192958420556,1.7786657258436802,3.142685021685736,1.3054890974222424,8.642685021685736,11.282931068265246,jaren-jackson-jr.,129
Bennedict Mathurin,IND,6916080.0,7245720.0,6916080.0,mathube01,15.749359693098404,15.795921507681154,-0.3769180393099677,-2.399810161,1631097,-2.63,-1.019682775161112,-2.078504274795446,-1.0228058537609328,-2.084870305857629,-3.1076761596185616,4.656605913902739,2.3923238403814384,11.14010934309072,bennedict-mathurin,130
Markelle Fultz,ORL,17000000.0,,2000000.0,fultzma01,16.64872390202049,,0.7968737597220472,-0.6929360777,1628365,-0.98,-0.2762939734876469,-0.6938922348169924,-0.2771402050970045,-0.6960174840042173,-0.9731576891012216,2.449877331722551,4.526842310898778,11.090208361753444,markelle-fultz,131
Malcolm Brogdon,BOS,22500000.0,22500000.0,45000000.0,brogdma01,16.929025867174648,16.929025867174648,1.162705693755586,1.250330544,1627763,0.11,0.5700500300750941,0.2207908703808953,0.5717959760625347,0.221467107401976,0.7932630834645108,1.7621132957394985,6.293263083464511,11.089442552959367,malcolm-brogdon,132
P.J. Tucker,PHI,11014500.0,11539000.0,11014500.0,tuckepj01,16.21472314454191,16.261243160176804,0.2304441366079564,-2.807245424,200782,-1.57,-1.1971316068496811,-1.1889959339608032,-1.2007981747211751,-1.1926375839396797,-2.3934357586608552,3.514765023177042,3.1065642413391448,10.91884333771135,p.j.-tucker,133
Gary Trent Jr.,TOR,18560000.0,,18560000.0,trentga02,16.736519285322327,,0.9114585963101997,-0.3321733602,1629018,-0.77,-0.1191722696228333,-0.51766888427428,-0.1195372697719163,-0.5192543975865103,-0.6387916673584266,2.234457838936825,4.861208332641573,10.862165065575976,gary-trent-jr.,134
Shaedon Sharpe,POR,6313800.0,6614160.0,6313800.0,sharpsh01,15.65824827195696,15.704723363341042,-0.4958307532839431,-5.00533292,1631101,-1.48,-2.154456839924692,-1.1134716408710692,-2.161055498071039,-1.1168819754749482,-3.277937473545987,4.880161816173812,2.222062526454013,10.844024694751583,shaedon-sharpe,135
Nikola Vucevic,CHI,18518519.0,20000000.0,60000000.0,vucevni01,16.734281816382136,16.811242831518264,0.9085383970555144,-1.386911851,202696,-0.38,-0.5785387749943259,-0.1903969475521,-0.580310720261388,-0.1909800942393402,-0.7712908145007282,2.2399478135356325,4.728709185499271,10.592061800904954,nikola-vucevic,136
Paolo Banchero,ORL,11608080.0,12160800.0,11608080.0,banchpa01,16.26721196532117,16.313728221811946,0.2989491390978813,-3.087016922,1631094,-1.45,-1.3189794928041698,-1.0882968765078247,-1.323019255687218,-1.0916301059867044,-2.414649361673922,3.385975618495983,3.0853506383260774,10.446922035883116,paolo-banchero,137
Reggie Bullock,SAS,11014080.0,,11014080.0,bullore01,16.214685012261025,,0.2303943688296337,-4.626225532,203493,-0.86,-1.989345546931122,-0.5931931773640139,-1.995438503149087,-0.5950100060512419,-2.590448509200329,3.5148585866002886,2.909551490799671,10.226662040592895,reggie-bullock,138
Bruce Brown,IND,22000000.0,23000000.0,22000000.0,brownbr01,16.90655301132259,16.951004773893423,1.133375580728751,-0.4976781255,1628971,0.02,-0.1912539716952823,0.1452665772911614,-0.1918397432711903,0.1457114989372444,-0.0461282443339458,1.8172539082299477,5.453871755666055,9.911069762969063,bruce-brown,139
Jordan Clarkson,UTA,23487629.0,14092577.0,51865920.0,clarkjo01,16.971984414971903,16.461158762822176,1.218772402439911,-0.5496061803,203903,0.57,-0.213870012801474,0.6068039239506461,-0.2145250526593535,0.6086624395550484,0.3941373868956949,1.6567078834129676,5.894137386895695,9.764863874789206,jordan-clarkson,140
Rui Hachimura,LAL,15740741.0,17000000.0,51000000.0,hachiru01,16.57176287735495,16.64872390202049,0.6964292249036316,-1.453247934,1629060,-1.64,-0.6074298934028619,-1.2477370508083738,-0.60929032622294,-1.251558612745582,-1.8608489389685217,2.6387130571811728,3.639151061031478,9.60267542179848,rui-hachimura,141
Dillon Brooks,HOU,22627671.0,22255493.0,86000001.0,brookdi01,16.93468409583091,16.918099412512053,1.1700904465930697,-0.5469208778,1628415,-0.14,-0.2127004925497244,0.0110011673538568,-0.2133519504076337,0.0110348616666105,-0.2023170887410231,1.748229960405029,5.297682911258977,9.26156798618868,dillon-brooks,142
Norman Powell,LAC,18000000.0,19241379.0,57724137.0,powelno01,16.70588231586044,16.772573674230078,0.8714732120300542,-1.562273881,1626181,-1.19,-0.654913576519632,-0.8701155853597046,-0.6569194420940873,-0.8727805704219241,-1.5297000125160114,2.309630361383498,3.9702999874839886,9.169925394893545,norman-powell,143
Terry Rozier,CHO,23205221.0,24924126.0,74772378.0,roziete01,16.959887854421584,17.031346808001793,1.2029847566456937,-0.2401096982,1626179,-0.15,-0.0790761101922949,0.0026095792327753,-0.0793183040524978,0.0026175718371959,-0.0767007322153018,1.6863886575060958,5.4232992677846985,9.14579037145323,terry-rozier,144
Keldon Johnson,SAS,20000000.0,19000000.0,74000000.0,johnske04,16.811242831518264,16.759949537130716,1.00898291943676,-1.947744985,1629640,-0.56,-0.822796436120086,-0.3414455337315678,-0.8253164923613514,-0.3424913111688034,-1.167807803530155,2.051112111458891,4.332192196469846,8.885811883346996,keldon-johnson,145
Joe Harris,DET,19928571.0,,19928571.0,harrijo01,16.807664988665003,,1.0043133511375988,-2.732965667,203925,-0.26,-1.1647808083431692,-0.0896978900991216,-1.1683482923731352,-0.0899726162863648,-1.2583209086595,2.059890899861314,4.2416790913405,8.737396160384304,joe-harris,146
DeMar DeRozan,CHI,28600000.0,,28600000.0,derozde01,17.168917275790083,,1.4757963919372727,2.641294841,201942,0.54,1.175851765560033,0.5816291595874015,1.1794531576547476,0.5834105700668046,1.7628637277215522,1.1735027831579274,7.262863727721552,8.522990798178,demar-derozan,147
Chris Paul,GSW,30800000.0,30000000.0,15800000.0,paulch01,17.2430252479438,17.216707939626428,1.5725173077731225,1.923644919,101108,2.37,0.8632962462300992,2.117289785745323,0.8659403450592482,2.12377460884968,2.989714953908928,0.9916674613865304,8.489714953908928,8.41897407623813,chris-paul,148
Julius Randle,NYK,28226880.0,30317760.0,58544640.0,randlju01,17.15578527339917,17.227244237381317,1.45865735465026,0.7703379148,203944,0.71,0.3610005466221492,0.7242861576457876,0.3621062170415609,0.7265044971668531,1.088610714208414,1.2057241732575117,6.588610714208414,7.944047206304522,julius-randle,149
Tyler Herro,MIA,27000000.0,29000000.0,120000000.0,herroty01,17.111347423968603,17.182806387950748,1.4006599574770529,-0.04592799605,1629639,0.46,0.0054951562417919,0.5144964546187492,0.0055119867750514,0.5160722514314876,0.521584238206539,1.314759279943141,6.021584238206539,7.916933757141394,tyler-herro,150
Bojan Bogdanovic,DET,20000000.0,19032850.0,20000000.0,bogdabo02,16.811242831518264,16.76167699159016,1.00898291943676,-1.286995715,202711,-1.49,-0.5350226554776011,-1.1218632289921509,-0.5366613198214971,-1.1252992653043628,-1.66196058512586,2.051112111458891,3.83803941487414,7.872249128104944,bojan-bogdanovic,151
Anfernee Simons,POR,24107143.0,25892857.0,77678571.0,simonan01,16.998018744587526,17.069477697126505,1.252750719892348,1.106853831,1629014,-1.51,0.507562127312573,-1.138646405234314,0.509116685707108,-1.142133844963192,-0.6330171592560841,1.5928286466023858,4.866982840743916,7.752269691259165,anfernee-simons,152
Domantas Sabonis,SAC,30600000.0,41800000.0,216616000.0,sabondo01,17.236510566922608,17.548406897494985,1.5640147688905128,2.782795106,1627734,0.53,1.2374788729512576,0.5732375714663199,1.2412690161997144,0.5749932802373899,1.816262296437104,1.007652234485836,7.316262296437104,7.372248051089323,domantas-sabonis,153
Jaden Ivey,DET,7614480.0,7977240.0,7614480.0,iveyja01,15.8455622557027,15.89210304493936,-0.2513606979008334,-5.045646341,1631093,-2.12,-2.172014400861236,-1.6505332806202877,-2.178666834205284,-1.6555885245574835,-3.834255358762768,4.420558112053567,1.6657446412372323,7.3635209864310065,jaden-ivey,154
Kyle Lowry,MIA,29682540.0,,29682540.0,lowryky01,17.20606955211656,,1.5242851319102109,1.165501976,200768,0.71,0.5331049454140878,0.7242861576457876,0.5347377362065168,0.7265044971668531,1.2612422333733695,1.0823439520088036,6.76124223337337,7.317989639358163,kyle-lowry,155
De'Andre Hunter,ATL,20089286.0,21696429.0,90000000.0,huntede01,16.815697196089868,16.89265824275686,1.0147964669986695,-2.053888275,1629631,-1.43,-0.869024645881304,-1.0715137002656616,-0.8716862896202993,-1.0747955263278752,-1.9464818159481745,2.040182642042501,3.5535181840518257,7.2498261172849245,de'andre-hunter,156
Kyle Kuzma,WAS,25568182.0,23522727.0,90000000.0,kuzmaky01,17.056859245795646,16.97347761815128,1.3295455234700926,-0.507694965,1628398,-0.74,-0.1956165701935054,-0.4924941199110354,-0.1962157035112621,-0.4940025280982664,-0.6902182316095287,1.448454415876226,4.809781768390471,6.966749641826142,kyle-kuzma,157
Jerami Grant,POR,27586207.0,29793104.0,123586210.0,grantje01,17.132826459395726,17.209787515300373,1.428693000581685,-0.365733572,203924,-0.05,-0.1337886293637204,0.0865254604435906,-0.1341983964162228,0.0867904701313421,-0.0474079262848806,1.2620571589064324,5.45259207371512,6.881482861228636,jerami-grant,158
John Collins,UTA,25340000.0,26580000.0,78500000.0,collijo01,17.047894732857266,17.095669611249374,1.3178456229570414,-2.875475246,1628381,0.08,-1.2268474986727689,0.1956161060176506,-1.2306050802085982,0.1962152379137321,-1.034389842294866,1.4704502288407622,4.465610157705134,6.566457478311147,john-collins,159
Jabari Smith Jr.,HOU,9326520.0,9770880.0,9326520.0,smithja05,16.048372512891625,16.09491709161066,0.0133340879115256,-4.723739162,1631095,-2.32,-2.031815311550419,-1.8183650430419185,-2.038038343921726,-1.823934321145776,-3.861972665067502,3.922931914726332,1.638027334932498,6.425869709400814,jabari-smith-jr.,160
Malaki Branham,SAS,3071880.0,3217920.0,3071880.0,branhma01,14.93780030998674,14.984245746063856,-1.4361126780044249,-6.578590699,1631103,-2.2,-2.839652207583636,-1.7176659855889402,-2.8483494782019787,-1.7229268431928009,-4.571276321394779,6.647891834648319,0.9287236786052206,6.174054559644196,malaki-branham,161
RJ Barrett,NYK,23883929.0,25794643.0,107000000.0,barrerj01,16.98871636394321,17.065677392673663,1.2406098563762682,-3.208289789,1629628,-1.35,-1.371797033451537,-1.0043809952970093,-1.3759985655974474,-1.007457207692558,-2.383455773290005,1.615653470012616,3.1165442267099945,5.035255494331787,rj-barrett,162
Jordan Poole,WAS,27455357.0,29651786.0,123000000.0,poolejo01,17.128071861706545,17.205032917681578,1.4224876082390796,-3.226888564,1629673,-0.65,-1.379897291809853,-0.4169698268213016,-1.3841236333809577,-0.4182469196335349,-1.8023705530144924,1.2737232965105303,3.6976294469855073,4.70975676848879,jordan-poole,163
Jeff Green,HOU,9600000.0,9600000.0,19200000.0,greenje02,16.077273656438063,16.077273656438063,0.0510539848575193,-4.961839272,201145,-4.14,-2.135514206028337,-3.3456340810787584,-2.1420548467834064,-3.3558810700992363,-5.497935916882643,3.852018508467864,0.0020640831173572,0.0079508863710763,jeff-green,164
